link,title,description,published,date_updated
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::metro-station-entrances-in-dc,Metro Station Entrances in DC,Metro Station Entrances for DC only. This dataset contains points representing Metro facilities. Station entrance centroids were identified from visual observation of orthophotography and extracted from the planimetric data.,2015-02-27 21:14:59+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::metro-maintenance-facilities,Metro Maintenance Facilities,Metro maintenance facilities.,2015-02-27 21:14:59+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::metro-stations-regional,Metro Stations Regional,All Metro Stations. The dataset contains points representing locations and attributes of Metro stations. Platform centroids were identified from visual observation of orthophotography and extracted planimetric data.,2015-02-27 21:15:00+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::metro-bus-stops,Metro Bus Stops,"Washington Metropolitan Area Transit Authority bus stops in the region, both permanent and temporary.",2015-02-27 21:15:01+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::dc-circulator-stops,DC Circulator Stops,The dataset contains locations and attributes of DC Circulator Stops provided by the District Department of Transportation. DC Circulator is a local transit option that provides access between key and popular locations in the District.,2015-02-27 21:15:02+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::dc-circulator-routes,DC Circulator Routes,The dataset contains locations and attributes of DC Circulator Lines provided by the District Department of Transportation. DC Circulator is a local transit option that provides access between key and popular locations in the District.,2015-02-27 21:15:02+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::other-bus-stops,Other Bus Stops,This dataset contains bus stops for other bus lines operated by several bus companies and organizations. These are bus stops for public routes supplemental to WMATA bus lines.,2015-02-27 21:15:03+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::other-bus-routes,Other Bus Routes,This dataset contains bus routes for other bus lines operated by several bus companies and organizations. These are bus routes for public routes supplemental to WMATA bus lines.,2015-02-27 21:15:03+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::metro-lines-regional,Metro Lines Regional,All Metro lines. The dataset contains locations and attributes of Metro lines. Lines were taken from legacy data from WMATA and fit to orthophotography and extracted planimetric data. All DC GIS data.,2015-02-27 21:15:04+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::park-and-ride-lots,Park and Ride Lots,Information provided by the Washington Metropolitan Area Transportation Authority (WMATA) identified Park N Ride locations.,2015-02-27 21:15:05+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::roads,Roads,"Roads. The dataset contains polygons representing planimetric roads, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 2015 and updated in 2017, 2019, and 2021.",2015-02-27 21:15:06+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::alleys-and-parking,Alleys and Parking,"Roads. The dataset contains polygons representing planimetric roads, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 2015 and updated in 2017, 2019, and 2021. The following planimetric layers were updated: - Airport Runway and Taxiway- Barrier Lines- Building Polygons- Bridge and Tunnel Polygons- Curb Lines- Grate Points- Horizontal and Vertical Control Points- Hydrography Lines- Obscured Area Polygons- Railroad Lines- Recreational Areas- Road, Parking, and Driveway Polygons- Sidewalk and Stair Polygons- Swimming Pools- Water Polygons",2015-02-27 21:15:07+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::metro-entrance-structures-in-dc,Metro Entrance Structures in DC,"Metro Entrance Structures for DC only. This dataset contains polygons representing Metro Parapets, Canopies, and Buildings surrounding or enclosing metro entrances.",2015-02-27 21:15:08+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::2006-traffic-volume,2006 Traffic Volume,"Traffic volume of Roadway Blocks. The dataset contains traffic volume data, created as part of the District of Columbia, Department of Transportation (DDOT) Roads and Highways database. A database provided by the District of Columbia, Department of Transportation identified traffic volume. Count data is collected (both direction) at pre-selected locations on Highway Performance Monitoring System (HPMS) Sections on a three-year cycle. These counts are converted to Annual Average Daily Traffic (AADT).",2015-02-27 21:15:08+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::2007-traffic-volume,2007 Traffic Volume,"Traffic volume of Roadway Blocks. The dataset contains traffic volume data, created as part of the District of Columbia, Department of Transportation (DDOT) Roads and Highways database. A database provided by the District of Columbia, Department of Transportation identified traffic volume. Count data is collected (both direction) at pre-selected locations on Highway Performance Monitoring System (HPMS) Sections on a three-year cycle. These counts are converted to Annual Average Daily Traffic (AADT).",2015-02-27 21:15:09+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::bicycle-count-locations,Bicycle Count Locations,The dataset contains locations and attributes of Bicycle Count Locations. It reflects the current count locations being conducted by Metropolitan Washington Council of Governments (MWCOG).,2015-02-27 21:15:10+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::commuter-bus-stops,Commuter Bus Stops,Commuter bus stops in the District of Columbia.,2015-02-27 21:15:10+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::hidden-bridges,Hidden Bridges,"Bridge and tunnel entrance. The dataset contains polygons representing planimetric bridge and tunnel entrances, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 2015 and updated in 2017, 2019, and 2021. The following planimetric layers were updated: - Airport Runway and Taxiway- Barrier Lines- Building Polygons- Bridge and Tunnel Polygons- Curb Lines- Grate Points- Horizontal and Vertical Control Points- Hydrography Lines- Obscured Area Polygons- Railroad Lines- Recreational Areas- Road, Parking, and Driveway Polygons- Sidewalk and Stair Polygons- Swimming Pools- Water Polygons",2015-02-27 21:15:12+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::hidden-roads,Hidden Roads,"Roads. The dataset contains polygons representing planimetric roads, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 2015 and updated in 2017, 2019, and 2021. The following planimetric layers were updated: - Airport Runway and Taxiway- Barrier Lines- Building Polygons- Bridge and Tunnel Polygons- Curb Lines- Grate Points- Horizontal and Vertical Control Points- Hydrography Lines- Obscured Area Polygons- Railroad Lines- Recreational Areas- Road, Parking, and Driveway Polygons- Sidewalk and Stair Polygons- Swimming Pools- Water Polygons",2015-02-27 21:15:13+00:00,
